applicant_id,post_tax_annual_income,total_monthly_expenses,monthly_emi_amount,other_debts
251108,106454.40000000001,17190,1485,2873
513253,2496192.0,24559,24968,47387
775398,2483222.4,5391,11686,52247
251110,2608934.4000000004,3212,21744,59175
251115,321484.80000000005,8736,539,9291
775405,2625542.4000000004,42325,43637,4895
251118,2501913.6,39252,20237,23155
251120,1203868.8,21257,18091,32185
775410,1907011.2000000002,47006,3930,63314
251122,789667.2000000001,9924,14465,30308
775411,1626441.6,42894,7102,67020
513268,2840812.8000000003,25130,3785,60819
775417,1322995.2000000002,35359,7008,43041
513275,920860.8,13363,19026,7910
251132,1946092.8,29420,26270,16509
251133,1365964.8,44749,14074,22803
251134,2692416.0,35961,21957,101458
513281,808022.4,15783,14708,11066
775428,1470172.8,4575,6889,21426
775446,663033.6000000001,40496,5832,8555
775447,954470.4,13119,8257,15583
775450,394291.2,16227,7412,12341
251165,243129.6,29677,3341,7251
775454,2458905.6,21433,43997,265
775455,1196572.8,38616,25594,21939
513312,1000540.8,,2898,26554
775459,1462377.6,6650,28314,60371
775472,1209878.4000000001,10265,6907,6973
513332,1031971.2000000001,21426,23804,38191
775480,570864.0,588,691,5567
513336,494937.60000000003,28637,3126,18420
513340,2625091.2,8367,63264,51685
775494,2106067.2,11510,47261,33552
513352,2000505.6,,10509,13559
513353,1991232.0,7795,17487,56769
775498,97545.6,27681,2160,3451
513355,2730556.8000000003,16025,59534,20526
251212,2157859.2,8856,12859,83383
251216,1181577.6,19990,26458,16246
513364,517900.80000000005,,10226,11827
513366,2230896.0,31662,54121,5433
775510,2307936.0,34350,37350,45698
251227,2669193.6,32656,38305,14911
775516,1879046.4000000001,14008,40073,65927
775518,2428512.0,41637,17502,28647
251230,189820.80000000002,,3136,1242
775526,2569920.0,49722,45951,53474
251243,593769.6,27205,3249,6027
775532,230966.40000000002,3261,4160,6893
513387,2455756.8000000003,5185,30318,87839
513394,2020425.6,35984,5008,10379
513399,965884.8,23152,7908,34175
251260,1593888.0,9823,14453,18347
775549,764668.8,16371,17903,14482
513431,1991568.0,43204,44939,57240
775577,1342656.0,44179,1437,13711
513439,1177862.4000000001,12768,11126,37415
251299,2722070.4000000004,25911,44043,78372
513444,2063318.4000000001,23565,18430,1836
775590,2131641.6,1966,35406,82995
251303,745324.8,42068,13406,9215
513446,2002396.8,41916,23393,6333
513453,1723756.8,,652,60071
513455,1901193.6,5508,18754,45919
251312,268272.0,46450,3271,384
251319,526502.4,45579,10418,6496
251321,2789049.6,38310,42902,63617
513467,633148.8,38566,12433,25372
251326,2415724.8000000003,3626,32626,39701
251331,1921017.6,14323,13292,12984
251334,502166.4,47310,5890,7235
775622,2801270.4000000004,30567,3017,26440
513480,429964.80000000005,32400,10338,17288
513483,733708.8,2646,10459,8206
775638,81369.6,43377,700,1202
775639,920697.6000000001,10405,4320,14272
251354,208848.0,,942,5796
775643,2241321.6,1774,8174,12794
251355,2013888.0,24455,29766,38408
775645,1504156.8,42587,30565,39247
513502,1037913.6000000001,33397,23633,31550
513501,2877408.0,47367,953,119218
513505,281001.60000000003,36270,1143,7869
775649,1697884.8,12059,19919,60752
775653,1649433.6,34371,17862,5366
775654,2415532.8000000003,,37604,75782
251371,2541456.0,41597,2028,103758
775671,1244438.4000000001,4387,26531,37005
775672,2658172.8000000003,32793,65429,74485
251383,1238198.4000000001,14996,3352,24917
775676,1669824.0,29307,38268,66307
513542,2184144.0,35446,4619,60350
513550,2548272.0,26640,36173,90096
513552,1063958.4000000001,27768,7534,32520
775698,117494.40000000001,35253,2262,2522
513573,2593440.0,34815,22390,51222
251429,2109936.0,45007,31848,72322
775720,1601145.6,,2840,714
775722,1478726.4000000001,46218,13229,19313
513594,2510956.8000000003,14883,32990,49990
251450,1888790.4000000001,44111,44113,58661
513600,959404.8,,6533,23426
775746,2712105.6,26195,4573,21232
251462,1285862.4000000001,4815,2100,41691
775750,2097283.2,9153,49909,68078
251464,2405932.8000000003,22056,31301,9002
513606,1032748.8,46975,21637,29568
775754,1439116.8,,27936,21319
251471,1090982.4000000001,3532,3197,9313
251473,1498425.6,31993,22658,46007
775767,2697820.8000000003,566,45473,24916
251481,1085520.0,7889,8821,45224
775770,641673.6000000001,21150,3650,25715
775771,1368211.2000000002,38882,19863,42578
251486,1022496.0,12985,10554,17831
775781,97171.20000000001,14869,1044,1333
251498,242217.6,28302,927,6550
775786,768652.8,32855,17960,1330
775798,2263555.2,34183,16231,67840
513655,2187408.0,2272,41056,66809
775799,510873.60000000003,5333,1709,915
775802,163065.6,,3755,3357
513658,2083113.6,39974,43160,51638
775804,1171689.6,34958,26817,29189
513669,2645961.6,20070,7613,13581
251527,132672.0,25885,3142,3231
775821,2001379.2000000002,28962,39096,2635
513680,420480.0,29808,4992,15499
513691,1622476.8,31618,30798,29421
775839,411091.2,13924,9951,7654
251551,2241926.4,31556,29927,64808
775843,2110320.0,17784,49957,86424
251556,1518547.2000000002,28959,32080,30590
775846,1261891.2000000002,17583,704,16726
775852,1010764.8,6850,20840,14018
775856,66489.6,30337,1390,162
251570,2660476.8000000003,41245,21768,82806
513716,1004524.8,11021,8465,37767
775860,1837036.8,32196,44184,24007
775862,1597910.4000000001,,7459,54286
513718,1232860.8,21118,21846,27720
251583,484992.0,30266,9185,15668
251588,233587.2,41005,4781,5924
251589,495091.2,6934,6021,6773
775880,690451.2000000001,,11167,23974
775885,130790.40000000001,35026,2530,4752
775891,689731.2000000001,28714,8342,14593
251605,2688278.4000000004,26583,33369,42905
775895,1690368.0,9657,24490,50166
251612,843388.8,12966,16028,5010
775900,1362028.8,9930,26573,16501
513759,2417414.4,14984,7796,34288
513762,2660947.2,43072,30478,93027
513766,2402342.4,15511,42896,80720
251624,2139408.0,34837,51188,11140
251631,338572.80000000005,35085,7236,3589
251633,980486.4,27338,3546,28263
513777,1163404.8,,24552,6585
251638,2253763.2,41863,25318,21160
775926,2758646.4000000004,13887,10315,49849
251639,247987.2,27487,794,2915
251641,1393334.4000000001,38564,21082,43840
513786,2264179.2,666,38092,68986
251643,2464368.0,44145,55367,48193
513788,2588889.6,25033,22494,29956
775933,1874361.6,40031,41205,21728
775934,1855353.6,46268,39398,30915
513787,842352.0,,14048,4023
513794,1172092.8,47383,29251,27145
513795,2033068.8,47521,32841,13547
775940,628272.0,31949,3270,22571
513798,724320.0,37240,14598,2117
775946,1155331.2,20647,20318,9804
775947,49910.4,7175,483,678
251662,1292649.6,3371,7016,47257
251663,2667254.4000000004,31714,10790,21967
513817,250934.40000000002,1980,4266,1539
775962,2214700.8000000003,20424,38511,63923
251673,889248.0,34085,3254,32828
775965,889516.8,41845,3670,15078
251677,886771.2000000001,42383,677,27015
513829,821539.2000000001,24626,13730,21062
251688,1300656.0,9374,6591,12494
513840,1108588.8,13533,8119,3683
775986,186384.0,7639,3853,1230
775988,1299811.2000000002,38748,15615,22669
775990,253094.40000000002,18203,5715,6969
251702,1146499.2,5838,1764,30820
513850,726921.6000000001,3366,13200,22132
513853,1765747.2000000002,9765,28366,42576
775997,2249971.2,23166,30567,31135
251710,2684457.6,26600,6764,64901
513857,1964726.4000000001,36355,11270,31917
251716,2477347.2,3043,4741,20064
251718,1965897.6,13961,37036,28069
251723,488563.2,34675,3534,10683
251727,780931.2000000001,19789,1385,17767
251730,2285817.6,,21866,31961
776019,379430.4,37971,1784,5671
513876,1865328.0,1272,26492,26531
776021,139440.0,6622,2813,915
513882,401731.2,22721,7679,7664
513884,922128.0,34377,6168,5558
513886,497059.2,3993,3512,6602
513896,434755.2,,431,5225
776044,2357721.6,9247,8669,31559
776049,2001724.8,20189,4041,12499
513910,2446320.0,,17856,31132
251773,2591011.2,32071,45987,21832
513919,1090886.4000000001,19327,4153,18717
251776,1613260.8,,18301,29386
513930,107395.20000000001,15145,1854,2964
513931,241046.40000000002,16303,744,6017
776078,1955232.0,18624,10346,54266
776085,2674387.2,35760,58457,8010
251801,2771443.2,29548,62488,8488
251802,2458339.2,6490,53813,77826
513949,870105.6000000001,45343,16025,12237
776097,2274009.6,32638,47862,16730
251810,809049.6000000001,9510,2233,30749
776103,209232.0,14802,2967,99
251816,94540.8,32301,770,663
776106,2365238.4,29568,37361,9103
251820,1354473.6,34701,1739,8202
513964,115219.20000000001,3702,1509,4215
513969,2379340.8000000003,28895,50968,75976
513971,1672963.2000000002,31457,21289,43808
251837,1481616.0,17108,25326,26605
251839,1033718.4,6983,16652,27171
513986,1984819.2000000002,,3635,59903
513987,290640.0,40578,845,877
776132,2754796.8000000003,33024,61814,13998
251853,2829081.6,43015,40348,24962
776142,2016259.2000000002,25687,30267,55208
513997,1000780.8,,23013,24553
514000,2723222.4000000004,11443,58136,37999
514005,1347014.4000000001,29104,8178,26984
776151,1197216.0,46467,10752,29943
514008,1187510.4000000001,6772,3382,38002
251863,971548.8,13686,2160,30748
776154,1279036.8,28774,3859,18015
514011,2472729.6,,33757,5801
514013,789955.2000000001,19766,17777,21352
251873,2068348.8,9533,36160,76270
251880,95472.0,19056,383,1710
776185,636835.2000000001,27510,6857,6514
514042,303014.4,4431,5316,8857
776187,1717516.8,20855,31760,63358
776189,593395.2000000001,30390,11299,19544
776192,1173945.6,1675,6482,38279
514048,2649120.0,16136,32089,86677
514053,2317689.6,46525,33936,52626
776199,1136908.8,,19722,28110
514059,651494.4,49263,6675,17343
514060,1051929.6,,7207,16527
514069,1229856.0,43522,27710,17043
251925,2084169.6,22336,9216,70163
776215,524016.0,41603,10932,13465
251928,692150.4,48295,12752,16319
251933,1618214.4000000001,49327,2507,12710
776222,684230.4,42922,3155,13508
514082,1907443.2000000002,518,32326,49931
514083,597398.4,,2227,14605
776230,1808515.2000000002,8874,18624,67780
776231,1117430.4000000001,36488,19602,8073
251950,2489865.6,13918,54242,41923
514097,1909449.6,20454,36500,18556
776241,2542992.0,46839,9217,66043
776246,2801184.0,25915,29111,113059
514108,326496.0,22795,3060,10993
776255,2517600.0,28266,11810,57527
251967,1611619.2000000002,20539,22170,43005
514112,476918.4,31551,3793,11501
776258,766320.0,32506,13627,28031
251972,1241980.8,6942,23949,39685
251974,1731456.0,5819,4558,68705
514121,2199955.2,17102,43359,19695
514123,1056979.2,,24262,32192
251992,203894.40000000002,,3457,2125
776280,1460476.8,1100,26428,48458
776282,2399548.8000000003,37145,51763,24414
252003,1735468.8,26619,10869,47738
514149,540489.6,679,12997,17102
252006,896688.0,41879,530,13986
776295,1508140.8,27888,2131,24224
776296,1080624.0,10084,16689,7855
514154,1860499.2000000002,39923,28688,56940
514155,1865241.6,46158,40054,75842
514157,485376.0,15111,831,14459
776302,2852092.8000000003,23705,8936,84296
252023,1220448.0,28496,16535,35443
252024,352684.80000000005,,4037,9513
514176,313603.2,15876,6513,4808
514180,295804.8,22176,1540,2468
252038,1011753.6000000001,40742,24079,28757
776328,327484.80000000005,38280,2872,11973
252047,50985.600000000006,7753,249,1190
776342,34694.4,30108,197,1162
514200,1004006.4,7357,7422,22075
252060,2533536.0,4613,9230,15304
514206,974832.0,30998,635,10864
252063,1261747.2000000002,9051,12406,24022
514211,1644816.0,12487,36768,8239
514213,860995.2000000001,14819,8607,6244
252071,1908288.0,,23037,38882
776359,1365024.0,,3510,35532
514221,425251.2,47884,6525,6878
776366,99734.40000000001,47190,878,135
252079,1267795.2000000002,12793,30172,37766
514225,1251878.4000000001,7077,920,50715
514228,2696006.4000000004,2257,45698,66446
514232,2365372.8000000003,4627,43525,82502
776387,1480608.0,18174,11403,10998
514247,1776604.8,49278,14971,25590
514256,2640633.6,33836,33736,55443
252114,2525452.8000000003,41081,40035,75421
252121,830620.8,41550,7972,7591
776410,2451830.4,47516,10978,88552
252123,127046.40000000001,,2260,1528
252124,642950.4,21605,9061,17492
776415,1081737.6,,2886,25382
252132,2411376.0,23591,37592,74225
514279,1180464.0,30780,26052,6365
514284,1426396.8,45008,13991,16152
776432,2023238.4000000001,1309,9595,9227
514289,1481673.6,27923,30273,37090
252146,622963.2000000001,5153,4374,23131
776435,1199856.0,39671,4898,5692
252148,767750.4,39723,18916,9311
514297,205680.0,36882,5096,153
252153,62016.0,16777,612,1291
252155,2687424.0,28841,24601,17699
776448,831705.6000000001,31829,10018,26262
252161,1952784.0,,18487,24545
514306,1146998.4000000001,9142,22637,26470
776454,1073280.0,14683,14077,33703
776457,2589033.6,35868,42476,79579
514315,851011.2000000001,32395,10581,26735
252173,1131840.0,,5148,41452
252185,2861337.6,35550,64148,115323
776476,2802643.2,48286,37077,4408
514339,1854633.6,47455,40176,51103
776484,1190400.0,2398,25362,29052
252199,931785.6000000001,27273,4881,33077
514345,2360332.8000000003,17662,326,82590
776498,2322220.8000000003,39515,10579,52960
514356,1474224.0,20504,29506,54881
252216,553392.0,31198,1096,22511
252218,941299.2000000001,8032,16363,17304
776508,1180684.8,10117,14885,11846
776509,2429625.6,19256,38092,24168
252223,782064.0,27190,12552,4909
514368,427910.4,27901,10477,10822
252225,1595740.8,4855,22052,7762
252226,1214764.8,21620,16996,10474
776515,1896230.4000000001,,42907,13142
514373,1654435.2000000002,26552,9122,20066
776518,156960.0,20485,3140,1276
252229,2757446.4000000004,45288,55260,46236
776522,553411.2000000001,9752,4715,1286
776524,2025926.4000000001,3654,36421,46739
252237,2566473.6,16680,30154,86686
776527,1536652.8,,3109,41936
514383,1733088.0,6320,2611,46576
252242,1735248.0,47927,2351,42916
252245,1167004.8,26439,18634,27301
776538,707904.0,754,17101,1029
776542,255052.80000000002,35294,4434,829
252256,1861104.0,10832,1370,41485
776547,990096.0,39268,4526,17861
252263,301411.2,38216,6581,1508
514410,1097606.4000000001,29099,24249,6268
776555,508492.80000000005,38167,4079,1325
252269,2772681.6,34132,57810,19564
252271,1846934.4000000001,34107,40302,17667
514416,1009612.8,25333,33,17378
514419,55478.4,18635,680,198
776564,724857.6000000001,9671,16587,2139
776568,2323536.0,40875,30090,38654
776569,1254777.6,40274,1355,40180
514429,2761459.2,5491,48677,113173
514435,2415504.0,11238,33723,2372
252292,851251.2000000001,7356,3020,19324
252297,2463609.6,42701,44077,9273
514441,1280505.6,20241,27360,388
776588,683625.6000000001,,16241,6097
776589,862944.0,5398,8977,29660
252305,764640.0,45940,8112,15745
514453,1328697.6,978,1201,42247
776603,1607539.2000000002,10275,2306,64601
252317,2782080.0,,54421,25841
514465,1543046.4000000001,31026,8242,6679
362770,2858054.4000000004,22974,45089,13350
514469,459120.0,38538,4671,2115
252328,198854.40000000002,49295,3816,2185
776617,2694134.4000000004,46985,36106,31542
514474,2411702.4,16065,25611,5299
252330,1690320.0,6428,860,57348
514484,923568.0,32207,19989,18263
514496,1646774.4000000001,38792,2084,35711
252352,1094956.8,12100,3022,25063
776642,2183788.8000000003,23218,17895,46655
252355,123014.40000000001,36239,814,4190
514497,582480.0,551,13991,7092
776644,2852736.0,19516,84,65326
514505,862204.8,39154,13816,35089
776652,1793068.8,4260,17624,742
776655,2192985.6,48029,38813,41645
252374,219072.0,6990,3804,7453
776664,913833.6000000001,48233,21323,24943
514527,1450444.8,37589,28841,5512
514533,1934102.4000000001,6168,24281,56153
776678,437990.4,39270,4311,12220
514535,1508640.0,,14147,32729
252393,1987814.4000000001,42732,175,57903
514538,2461017.6,35007,353,75211
776682,1270963.2000000002,1905,27949,11406
514543,181094.40000000002,23439,2428,7121
252400,1614451.2000000002,30994,13570,43212
776689,676435.2000000001,20663,3838,13742
514548,534969.6,44018,3709,12081
514556,994646.4,6520,20120,39429
776700,132105.6,45337,2128,3225
776701,1831689.6,3749,16404,38369
252413,329491.2,35324,164,2728
776713,204268.80000000002,43923,14,7740
514571,376214.4,3604,5801,11899
252430,1600953.6,,39025,17223
514579,215529.6,22955,1985,2522
514581,1963708.8,8906,32471,48246
776725,43392.0,26160,251,772
252439,1364304.0,19495,27408,11626
514583,2095401.6,40085,21958,68958
252438,674640.0,9628,2253,22551
252443,572496.0,18832,1041,4933
252444,1527312.0,6076,10795,18269
776734,562608.0,9176,9142,14515
252447,299020.8,7406,5319,10771
776738,363369.60000000003,41555,7934,1344
514595,100502.40000000001,25696,1616,609
252452,2405827.2,33512,45955,95482
776748,2348995.2,33828,58531,12923
252460,2663702.4000000004,23245,17640,91761
514611,504710.4,16366,7008,1406
776759,1661779.2000000002,42822,28497,59528
514615,787776.0,35421,14193,30359
252476,1315622.4000000001,,31003,6347
252477,2133225.6,34210,33327,16720
252478,717024.0,38975,16347,14963
252479,1482518.4000000001,42380,24838,30544
514622,33561.6,27190,502,1148
252484,828326.4,39768,14546,8384
514631,864470.4,17560,7120,1306
514639,1486339.2000000002,48376,13515,53607
776785,2594419.2,20671,1280,96801
514646,2309836.8000000003,2622,3153,86276
252505,670406.4,22487,4495,15874
252515,1108435.2,21645,22544,34209
776804,45484.8,6955,216,17
776807,2321203.2,38356,4340,2974
776813,2713555.2,18058,9044,21080
514669,1213478.4000000001,9006,19929,46108
252531,2755363.2,35306,7423,26040
776819,1277174.4000000001,49894,30796,17156
252533,2823312.0,48467,16551,14169
252543,1743513.6,5983,13074,5010
514688,398035.2,42192,5901,10467
514692,176092.80000000002,25743,4124,3680
514693,2528908.8000000003,2025,40136,12970
514694,537196.8,43739,3511,11203
776839,1255065.6,10549,26544,43390
776842,496915.2,37580,3221,19038
252554,259276.80000000002,7192,2002,9410
776846,539683.2000000001,1586,8093,3503
252560,2733590.4000000004,14199,6660,19175
776848,2666188.8000000003,23331,4723,90751
252562,1207027.2,36019,25129,15565
776858,1391174.4000000001,2493,15841,24993
514716,2553120.0,3647,13181,89692
514721,1457203.2000000002,,32322,17889
252577,1500624.0,48939,22692,48555
